layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
10,neuron_activation,Hallucinations_vs_Factual,1014,0.7136648893356323,0.044917311519384384,0.006156504154205322,,
10,neuron_activation,Hallucinations_vs_Factual,5496,0.6223418712615967,-0.0027978518046438694,-0.03133750706911087,,
10,neuron_activation,Hallucinations_vs_Factual,2772,0.6071881651878357,-0.05117059499025345,-0.09561008214950562,,
10,neuron_activation,Hallucinations_vs_Factual,4257,0.6042968034744263,0.0658571794629097,0.04190435633063316,,
10,neuron_activation,Hallucinations_vs_Factual,7458,0.5683286190032959,0.03415582701563835,0.004603877197951078,,
10,neuron_activation,Hallucinations_vs_Factual,5578,0.5547919869422913,-0.012959509156644344,-0.036219775676727295,,
10,neuron_activation,Hallucinations_vs_Factual,5148,0.5511215329170227,0.053262870758771896,0.018705958500504494,,
10,neuron_activation,Hallucinations_vs_Factual,2201,0.5502250790596008,-0.008970052935183048,-0.037153210490942,,
10,neuron_activation,Hallucinations_vs_Factual,4917,0.5493414402008057,0.04925582557916641,0.02031525783240795,,
10,neuron_activation,Hallucinations_vs_Factual,6752,0.5340474843978882,-0.0038936894852668047,-0.02327495440840721,,
11,neuron_activation,Impossible_vs_Factual,3900,0.5904675722122192,0.012761536054313183,-0.005122109316289425,,
11,neuron_activation,Impossible_vs_Factual,3950,0.5834580659866333,0.04852396622300148,0.02440379559993744,,
11,neuron_activation,Impossible_vs_Factual,2747,0.5818943381309509,0.037777915596961975,-0.0009345849975943565,,
11,neuron_activation,Impossible_vs_Factual,3816,0.5818942785263062,0.021567678079009056,0.0031206978019326925,,
11,neuron_activation,Impossible_vs_Factual,6154,0.5818163156509399,0.03587878495454788,0.0140669671818614,,
11,neuron_activation,Impossible_vs_Factual,2654,0.5801968574523926,-0.005217496771365404,-0.028482012450695038,,
11,neuron_activation,Impossible_vs_Factual,97,0.5791102051734924,0.016720330342650414,-0.019861703738570213,,
11,neuron_activation,Impossible_vs_Factual,5997,0.5754793286323547,0.016561809927225113,-0.004495096858590841,,
11,neuron_activation,Impossible_vs_Factual,4208,0.5752344131469727,0.06451858580112457,0.0015464003663510084,,
11,neuron_activation,Impossible_vs_Factual,7561,0.5743832588195801,0.07112865149974823,0.04075264930725098,,
11,neuron_activation,Hallucinations_vs_Factual,4747,0.6169966459274292,0.03698448836803436,0.015361527912318707,,
11,neuron_activation,Hallucinations_vs_Factual,3816,0.5767916440963745,0.022305086255073547,0.0031206978019326925,,
11,neuron_activation,Hallucinations_vs_Factual,6769,0.576060950756073,-0.004537159111350775,-0.025965016335248947,,
11,neuron_activation,Hallucinations_vs_Factual,3985,0.5704619884490967,-0.00040609753341414034,-0.04351098835468292,,
11,neuron_activation,Hallucinations_vs_Factual,5997,0.5654457807540894,0.016912439838051796,-0.004495096858590841,,
11,neuron_activation,Hallucinations_vs_Factual,285,0.5539853572845459,0.010918771848082542,-0.006216910667717457,,
11,neuron_activation,Hallucinations_vs_Factual,2574,0.5460149645805359,0.046029604971408844,0.013796942308545113,,
11,neuron_activation,Hallucinations_vs_Factual,5953,0.5446993112564087,0.008098126389086246,-0.019575193524360657,,
11,neuron_activation,Hallucinations_vs_Factual,7294,0.5353376865386963,-0.002159292344003916,-0.042378321290016174,,
11,neuron_activation,Hallucinations_vs_Factual,947,0.5295083522796631,-0.003342648735269904,-0.15238377451896667,,
12,neuron_activation,Impossible_vs_Factual,784,0.6377829909324646,0.006271674297749996,-0.01483586709946394,,
12,neuron_activation,Impossible_vs_Factual,2038,0.6018358469009399,-0.031236648559570312,-0.11126160621643066,,
12,neuron_activation,Impossible_vs_Factual,1057,0.5955231785774231,0.006397301331162453,-0.02031637728214264,,
12,neuron_activation,Impossible_vs_Factual,6022,0.5897496938705444,0.001028778264299035,-0.06031861528754234,,
12,neuron_activation,Impossible_vs_Factual,1472,0.58814936876297,-0.014770153909921646,-0.04483698680996895,,
12,neuron_activation,Impossible_vs_Factual,4681,0.5746271014213562,-0.013051304966211319,-0.08473295718431473,,
12,neuron_activation,Impossible_vs_Factual,1253,0.5628346800804138,0.03527577966451645,-0.03993012383580208,,
12,neuron_activation,Impossible_vs_Factual,253,0.5557995438575745,-0.014310556463897228,-0.05177173763513565,,
12,neuron_activation,Impossible_vs_Factual,4649,0.5522906184196472,0.0829659253358841,0.04454899951815605,,
12,neuron_activation,Impossible_vs_Factual,2379,0.5424740314483643,0.011983167380094528,-0.004923927132040262,,
