layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
7,neuron_activation,Impossible_vs_Factual,5273,0.6183353066444397,-0.005748366937041283,-0.05310523509979248,,
7,neuron_activation,Impossible_vs_Factual,6815,0.5945197343826294,-0.0033392354380339384,-0.04131017625331879,,
7,neuron_activation,Impossible_vs_Factual,4375,0.5713494420051575,0.012079593725502491,-0.006736776325851679,,
7,neuron_activation,Impossible_vs_Factual,7236,0.5668233633041382,0.04070085659623146,0.011553369462490082,,
7,neuron_activation,Impossible_vs_Factual,1302,0.5582492351531982,-0.013890168629586697,-0.04025181382894516,,
7,neuron_activation,Hallucinations_vs_Factual,2111,0.5559831261634827,0.023609237745404243,-0.04872508347034454,,
7,neuron_activation,Hallucinations_vs_Factual,788,0.5527799725532532,-0.0028034530114382505,-0.03597954288125038,,
7,neuron_activation,Hallucinations_vs_Factual,8156,0.5404176115989685,0.001221432932652533,-0.023376133292913437,,
7,neuron_activation,Hallucinations_vs_Factual,2565,0.5403889417648315,0.010179555974900723,-0.019513418897986412,,
7,neuron_activation,Hallucinations_vs_Factual,5581,0.5396425127983093,0.012781741097569466,-0.026711495593190193,,
7,neuron_activation,Hallucinations_vs_Factual,5025,0.5276230573654175,0.025740252807736397,-0.025078341364860535,,
7,neuron_activation,Hallucinations_vs_Factual,6806,0.5203338861465454,0.00019033357966691256,-0.023230748251080513,,
7,neuron_activation,Hallucinations_vs_Factual,6537,0.5076382756233215,0.031015226617455482,-0.0026253131218254566,,
7,neuron_activation,Hallucinations_vs_Factual,3865,0.49268513917922974,0.029504235833883286,-0.007814773358404636,,
7,neuron_activation,Hallucinations_vs_Factual,2200,0.49100181460380554,-0.040228698402643204,-0.06832320243120193,,
8,neuron_activation,Impossible_vs_Factual,6743,0.6871068477630615,0.04448946937918663,0.010642487555742264,,
8,neuron_activation,Impossible_vs_Factual,3592,0.6870576739311218,0.0377945750951767,-0.026546644046902657,,
8,neuron_activation,Impossible_vs_Factual,1745,0.654684841632843,0.035729680210351944,-0.019258780404925346,,
8,neuron_activation,Impossible_vs_Factual,7262,0.6329676508903503,0.04250428080558777,-0.006438591051846743,,
8,neuron_activation,Impossible_vs_Factual,7043,0.6321075558662415,0.016151733696460724,-0.024792706593871117,,
8,neuron_activation,Impossible_vs_Factual,1403,0.618067741394043,0.04414796456694603,0.01278871949762106,,
8,neuron_activation,Impossible_vs_Factual,6175,0.6041956543922424,0.045509520918130875,0.0014260885072872043,,
8,neuron_activation,Impossible_vs_Factual,3637,0.5899957418441772,-0.03822863847017288,-0.1258656531572342,,
8,neuron_activation,Impossible_vs_Factual,1024,0.588857889175415,0.11172796785831451,0.04698372632265091,,
8,neuron_activation,Impossible_vs_Factual,7460,0.5837417840957642,0.0010703759035095572,-0.045449886471033096,,
8,neuron_activation,Hallucinations_vs_Factual,4260,0.6151179671287537,0.01102793775498867,-0.0474901907145977,,
8,neuron_activation,Hallucinations_vs_Factual,4267,0.5570330619812012,-0.009181827306747437,-0.04473249241709709,,
