bucket,step,layer,relative_depth,LID_spatial,signal_magnitude,feature_entropy,spatial_variance,ratio_self_attn,ratio_cross_attn,ratio_mlp,LID_global
1_Coherent,5,7,0.25,17.26278591156006,21.349485778808592,7.022479915618897,1.11396484375,0.4456626445055008,0.022190697118639947,0.532146668434143,5.541207313537598
1_Coherent,5,8,0.2857142857142857,17.354538917541504,26.03211212158203,7.019888639450073,1.121875,0.46478192806243895,0.018691928684711458,0.5165261507034302,5.727023124694824
1_Coherent,5,9,0.32142857142857145,17.3729097366333,29.16683883666992,7.017034196853638,1.13291015625,0.5011920809745789,0.022887324541807176,0.4759205847978592,5.832345008850098
1_Coherent,5,10,0.35714285714285715,17.549230575561523,32.74044551849365,7.008538866043091,1.1458984375,0.48426743149757384,0.025857151299715043,0.48987542390823363,7.275152683258057
1_Coherent,5,11,0.39285714285714285,17.630206680297853,37.230581283569336,7.001824855804443,1.16494140625,0.5178082823753357,0.02569197677075863,0.4564997375011444,7.215518951416016
1_Coherent,5,12,0.42857142857142855,17.578011322021485,52.014788436889646,6.917328214645385,1.20263671875,0.554335355758667,0.018725619371980428,0.42693903148174284,7.558668613433838
1_Coherent,5,13,0.4642857142857143,17.664517402648926,50.73976173400879,6.230252003669738,1.26162109375,0.552043741941452,0.021207353472709654,0.42674891352653505,6.706814765930176
1_Coherent,5,14,0.5,17.656535148620605,54.13119354248047,5.552040100097656,1.3107421875,0.5668905675411224,0.021004312857985496,0.4121051162481308,6.806496620178223
1_Coherent,5,15,0.5357142857142857,17.806325912475586,68.77571563720703,3.226781815290451,1.39541015625,0.5976999461650848,0.01135990396142006,0.39094015061855314,6.438612461090088
1_Coherent,5,16,0.5714285714285714,17.871564865112305,64.2885799407959,2.2020443201065065,1.59228515625,0.619105190038681,0.011120305582880973,0.3697745054960251,5.150496959686279
1_Coherent,5,17,0.6071428571428571,17.899050521850587,61.251465225219725,1.6910596683621406,1.61650390625,0.49704315066337584,0.011094732768833637,0.4918621152639389,5.6060357093811035
1_Coherent,5,18,0.6428571428571429,17.990674209594726,110.08534698486328,0.06288967721629887,1.64150390625,0.666502982378006,0.006626452738419175,0.32687056362628936,4.526043891906738
1_Coherent,5,19,0.6785714285714286,19.068221855163575,108.54742279052735,0.287635401263833,1.7720703125,0.6079963445663452,0.009020191617310047,0.3829834580421448,4.545041084289551
1_Coherent,5,20,0.7142857142857143,19.349571990966798,113.71853408813476,0.48224789202213286,1.9794921875,0.5768779218196869,0.007318184059113264,0.4158038944005966,4.96264123916626
1_Coherent,5,21,0.75,19.246771812438965,146.59344787597655,0.5565460532903671,2.02451171875,0.5373863816261292,0.0063874773681163784,0.4562261402606964,3.5172066688537598
1_Coherent,5,22,0.7857142857142857,19.108294105529787,197.58173217773438,0.1665855748578906,2.490625,0.6096758127212525,0.005987275671213865,0.3843369036912918,4.655751705169678
1_Coherent,5,23,0.8214285714285714,20.84653434753418,241.6048553466797,0.3423558510839939,3.303515625,0.6657669126987458,0.0071389424148947,0.32709414064884185,4.477511882781982
