model,layer,relative_depth,bucket,attn_entropy,attn_sink,res_proj_Impossible,attn_align_Impossible,mlp_align_Impossible,res_proj_Hallucination,attn_align_Hallucination,mlp_align_Hallucination,res_norm,logit_entropy,logit_conf
mistralv1-7B,16,0.5,Hallucinations,1.2547734375,0.10627490234375,-25.26062646484375,-0.10059814453125,-0.0173692626953125,-26.290125,-0.09449739074707031,-0.0187386474609375,31.587,9.69075,0.041316617965698244
mistralv1-7B,16,0.5,Impossible,1.138890625,0.1133095703125,-27.4694296875,-0.07178765869140626,-0.02940106201171875,-28.9645,-0.097406982421875,-0.0490003662109375,34.65525,9.59925,0.048054277420043943
mistralv1-7B,17,0.53125,Factual,1.27742578125,0.19480078125,-34.299125,-0.1643212890625,-0.1177197265625,-35.8251875,-0.14923974609375,-0.123980224609375,41.0515,,
mistralv1-7B,17,0.53125,Hallucinations,1.29798046875,0.13098193359375,-25.1922978515625,-0.08105799865722656,-0.0756201171875,-26.418865234375,-0.07212127685546875,-0.082765625,32.595,,
mistralv1-7B,17,0.53125,Impossible,1.22740625,0.1304931640625,-27.407640625,-0.05038671875,-0.0972642822265625,-29.129546875,-0.07781103515625,-0.120945068359375,35.6775,,
mistralv1-7B,18,0.5625,Factual,1.165375,0.1891796875,-33.9289375,-0.1809051513671875,-0.114263671875,-35.6751875,-0.1685419921875,-0.1190029296875,42.1695,9.468125,0.053209667205810544
mistralv1-7B,18,0.5625,Hallucinations,1.19143359375,0.12071630859375,-24.8656328125,-0.08721279907226563,-0.09008154296875,-26.2778515625,-0.0780712890625,-0.10167333984375,33.92225,9.691,0.04128013229370117
mistralv1-7B,18,0.5625,Impossible,1.07525390625,0.1239072265625,-26.960578125,-0.0547386474609375,-0.0860634765625,-28.9725625,-0.08807611083984375,-0.11520184326171876,36.9265,9.59875,0.04820906639099121
mistralv1-7B,19,0.59375,Factual,1.09132421875,0.21089453125,-33.2801875,-0.221,-0.055834228515625,-35.668875,-0.2150078125,-0.05469110107421875,43.74,,
mistralv1-7B,19,0.59375,Hallucinations,1.1439853515625,0.13045068359375,-24.43028125,-0.1111278076171875,-0.0908380126953125,-26.354875,-0.10595458984375,-0.1068359375,35.8495,,
mistralv1-7B,19,0.59375,Impossible,1.0409716796875,0.1211025390625,-26.389015625,-0.0771519775390625,-0.0872857666015625,-29.077390625,-0.1213720703125,-0.1218638916015625,38.8115,,
mistralv1-7B,20,0.625,Factual,1.05753515625,0.22669140625,-31.99128125,-0.1728724365234375,-0.04415972900390625,-35.1263125,-0.1590032958984375,-0.03729339599609375,45.162,9.468,0.051396863937377926
mistralv1-7B,20,0.625,Hallucinations,1.03563671875,0.15370068359375,-23.2740078125,-0.064032470703125,-0.021522216796875,-25.790109375,-0.05349600219726563,-0.03311233520507813,37.4895,9.6905,0.0404326171875
mistralv1-7B,20,0.625,Impossible,0.961203125,0.1444697265625,-25.12038671875,-0.02829534912109375,-0.02633648681640625,-28.702265625,-0.07249679565429687,-0.0587176513671875,40.341,9.599375,0.046639198303222655
mistralv1-7B,21,0.65625,Factual,1.0353671875,0.2519375,-30.42159375,-0.182229736328125,-0.03479818725585938,-34.16190625,-0.16913525390625,-0.0336572265625,46.347,,
mistralv1-7B,21,0.65625,Hallucinations,0.996306640625,0.16961865234375,-22.19360546875,-0.05939447021484375,-0.0637630615234375,-25.25301171875,-0.0485313720703125,-0.0911353759765625,38.852,,
mistralv1-7B,21,0.65625,Impossible,0.915115234375,0.1641181640625,-23.641796875,-0.0234461669921875,-0.03409968566894531,-27.8846875,-0.07092547607421874,-0.0686180419921875,41.626,,
mistralv1-7B,22,0.6875,Factual,0.992896484375,0.2653046875,-28.784046875,-0.1910054931640625,-0.04878765869140625,-33.57446875,-0.1759996337890625,-0.0524561767578125,47.4295,9.46875,0.051154170989990234
mistralv1-7B,22,0.6875,Hallucinations,0.91721484375,0.17911474609375,-20.704955078125,-0.05669598388671875,-0.019254150390625,-24.70441015625,-0.0478472900390625,-0.03738470458984375,40.062,9.69075,0.04037052345275879
mistralv1-7B,22,0.6875,Impossible,0.834921875,0.1758369140625,-22.03278955078125,-0.0201658935546875,-0.0279415283203125,-27.43940625,-0.07225970458984375,-0.0679783935546875,42.821,9.59925,0.04665974044799805
mistralv1-7B,23,0.71875,Factual,0.987544921875,0.260453125,-27.2133359375,-0.19874267578125,-0.043017578125,-32.6088125,-0.188131103515625,-0.04278679656982422,48.411,,
mistralv1-7B,23,0.71875,Hallucinations,0.947064453125,0.17484521484375,-19.304388671875,-0.0568416748046875,-0.0101199951171875,-23.81460546875,-0.05035577392578125,-0.0371934814453125,41.318,,
mistralv1-7B,23,0.71875,Impossible,0.870078125,0.1720478515625,-20.376490234375,-0.0191590576171875,0.00689404296875,-26.397953125,-0.07626893615722656,-0.030559677124023438,43.9535,,
mistralv1-7B,24,0.75,Factual,0.975341796875,0.26521875,-26.3147138671875,-0.198772216796875,-0.047999725341796876,-32.30721875,-0.18626754760742187,-0.0672813720703125,49.4395,9.46875,0.05111248779296875
mistralv1-7B,24,0.75,Hallucinations,0.9203916015625,0.17229052734375,-18.3842802734375,-0.04876849365234375,-0.00110296630859375,-23.3998046875,-0.0400711669921875,-0.032609375,42.362,9.691,0.04020406341552735
mistralv1-7B,24,0.75,Impossible,0.8395703125,0.1675009765625,-19.34928125,-0.011745849609375,0.0016500244140625,-26.074,-0.0681031494140625,-0.046587982177734376,45.0155,9.599375,0.04653947067260742
mistralv1-7B,25,0.78125,Factual,1.02251953125,0.2579140625,-25.09598046875,-0.205497802734375,-0.027618293762207032,-31.6940625,-0.19644085693359375,-0.0454808349609375,50.6245,,
mistralv1-7B,25,0.78125,Hallucinations,0.88931640625,0.17639990234375,-17.17013525390625,-0.05001286315917969,0.01076318359375,-22.739521484375,-0.0436900634765625,-0.01919635009765625,43.597,,
mistralv1-7B,25,0.78125,Impossible,0.823392578125,0.1667509765625,-17.9832001953125,-0.0133656005859375,0.0207774658203125,-25.40740625,-0.0733740234375,-0.025923095703125,46.307,,
