layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
9,neuron_activation,Impossible_vs_Factual,7114,0.5480508208274841,0.0711902529001236,0.026866333559155464,,
9,neuron_activation,Impossible_vs_Factual,980,0.5304391980171204,0.09108028560876846,0.035452742129564285,,
9,neuron_activation,Impossible_vs_Factual,3956,0.529197633266449,0.15226343274116516,-0.026061948388814926,,
9,neuron_activation,Impossible_vs_Factual,3936,0.5227190852165222,0.004608441144227982,-0.004146080929785967,,
9,neuron_activation,Impossible_vs_Factual,5668,0.5199900269508362,-0.026597173884510994,-0.11294496059417725,,
9,neuron_activation,Hallucinations_vs_Factual,4460,0.6758797764778137,0.03650973364710808,-0.08145727217197418,,
9,neuron_activation,Hallucinations_vs_Factual,10196,0.5965214967727661,-0.022915245965123177,-0.05603361129760742,,
9,neuron_activation,Hallucinations_vs_Factual,6367,0.5719448328018188,-0.004830525256693363,-0.01731250062584877,,
9,neuron_activation,Hallucinations_vs_Factual,3172,0.570176899433136,-0.34374359250068665,-0.5513330101966858,,
9,neuron_activation,Hallucinations_vs_Factual,7431,0.5475386381149292,0.19140943884849548,0.07720061391592026,,
9,neuron_activation,Hallucinations_vs_Factual,6164,0.547117292881012,-0.008354751393198967,-0.017776671797037125,,
9,neuron_activation,Hallucinations_vs_Factual,1257,0.5380552411079407,-0.002160198288038373,-0.02098577655851841,,
9,neuron_activation,Hallucinations_vs_Factual,1677,0.5328059196472168,-0.044365044683218,-0.19426676630973816,,
9,neuron_activation,Hallucinations_vs_Factual,5668,0.5301675200462341,-0.025223297998309135,-0.11294496059417725,,
9,neuron_activation,Hallucinations_vs_Factual,5547,0.5222957134246826,0.008815446868538857,-0.03100370429456234,,
10,neuron_activation,Impossible_vs_Factual,6605,0.5649149417877197,0.04821262136101723,-0.04027725011110306,,
10,neuron_activation,Impossible_vs_Factual,5092,0.5604627132415771,-0.019652584567666054,-0.05934305489063263,,
10,neuron_activation,Impossible_vs_Factual,10380,0.5509884357452393,0.03129502758383751,-0.05536710470914841,,
10,neuron_activation,Impossible_vs_Factual,6564,0.5489878058433533,0.03450727462768555,-0.07706465572118759,,
10,neuron_activation,Impossible_vs_Factual,4027,0.5429379343986511,0.22988563776016235,0.05717756599187851,,
10,neuron_activation,Impossible_vs_Factual,6642,0.5336350798606873,0.2448728233575821,0.10440269112586975,,
10,neuron_activation,Impossible_vs_Factual,1245,0.5292381048202515,-0.057971589267253876,-0.1572505235671997,,
10,neuron_activation,Impossible_vs_Factual,2823,0.5185033082962036,0.06867170333862305,0.028593838214874268,,
10,neuron_activation,Impossible_vs_Factual,6322,0.5177323818206787,0.004224838688969612,-0.04270457476377487,,
10,neuron_activation,Impossible_vs_Factual,8419,0.5168027877807617,-0.02967282198369503,-0.06640805304050446,,
10,neuron_activation,Hallucinations_vs_Factual,2982,0.6188864707946777,0.2421398162841797,0.12836752831935883,,
10,neuron_activation,Hallucinations_vs_Factual,7682,0.5762822031974792,-0.036180999130010605,-0.10032831132411957,,
10,neuron_activation,Hallucinations_vs_Factual,7707,0.5709584355354309,0.04663580283522606,-0.08054674416780472,,
10,neuron_activation,Hallucinations_vs_Factual,850,0.5501810312271118,-0.05075801908969879,-0.10242181271314621,,
10,neuron_activation,Hallucinations_vs_Factual,4041,0.5288814902305603,-0.05303684622049332,-0.18210603296756744,,
10,neuron_activation,Hallucinations_vs_Factual,4351,0.5212312936782837,-0.015055983327329159,-0.1254589557647705,,
10,neuron_activation,Hallucinations_vs_Factual,4027,0.5116565227508545,0.2270132452249527,0.05717756599187851,,
10,neuron_activation,Hallucinations_vs_Factual,7635,0.5070040225982666,0.038443129509687424,-0.02903640642762184,,
10,neuron_activation,Hallucinations_vs_Factual,7852,0.5009127259254456,0.19234317541122437,0.05107814446091652,,
10,neuron_activation,Hallucinations_vs_Factual,3323,0.4988428056240082,-0.014994491823017597,-0.03834431245923042,,
11,neuron_activation,Impossible_vs_Factual,9407,0.736765444278717,0.01350070908665657,-0.11851701140403748,,
11,neuron_activation,Impossible_vs_Factual,10548,0.5947765111923218,0.07182352989912033,-0.05545026808977127,,
11,neuron_activation,Impossible_vs_Factual,2256,0.5643606185913086,-0.01566917635500431,-0.1983998864889145,,
11,neuron_activation,Impossible_vs_Factual,9842,0.5623522996902466,0.19719447195529938,0.049096569418907166,,
11,neuron_activation,Impossible_vs_Factual,9832,0.5597769618034363,0.04371863976120949,-0.11371677368879318,,
11,neuron_activation,Impossible_vs_Factual,3778,0.5538332462310791,0.2814769744873047,0.12131593376398087,,
11,neuron_activation,Impossible_vs_Factual,4948,0.5485851764678955,-0.09107101708650589,-0.3509286344051361,,
11,neuron_activation,Impossible_vs_Factual,1385,0.5483627915382385,-0.01722582057118416,-0.10509335994720459,,
11,neuron_activation,Impossible_vs_Factual,9835,0.5407284498214722,-0.013428779318928719,-0.06545012444257736,,
11,neuron_activation,Impossible_vs_Factual,2273,0.5148680806159973,0.06019207835197449,-0.029387470334768295,,
11,neuron_activation,Hallucinations_vs_Factual,9407,0.7024176716804504,0.0022759700659662485,-0.11851701140403748,,
11,neuron_activation,Hallucinations_vs_Factual,8418,0.6740796566009521,0.07083150744438171,-0.00712713273242116,,
11,neuron_activation,Hallucinations_vs_Factual,6703,0.6351291537284851,-0.25006988644599915,-0.43892037868499756,,
11,neuron_activation,Hallucinations_vs_Factual,7047,0.6097423434257507,0.006915402598679066,-0.07488098740577698,,
11,neuron_activation,Hallucinations_vs_Factual,1056,0.5839932560920715,0.11000078916549683,0.014879774302244186,,
11,neuron_activation,Hallucinations_vs_Factual,2256,0.5827363133430481,-0.01799408346414566,-0.1983998864889145,,
11,neuron_activation,Hallucinations_vs_Factual,10820,0.57454913854599,-0.014758894219994545,-0.10240878909826279,,
11,neuron_activation,Hallucinations_vs_Factual,7526,0.5696690678596497,0.10662325471639633,-0.028552118688821793,,
11,neuron_activation,Hallucinations_vs_Factual,8816,0.5689086318016052,-0.11100739240646362,-0.23028044402599335,,
11,neuron_activation,Hallucinations_vs_Factual,3223,0.5639634132385254,-0.01023475918918848,-0.08521638810634613,,
12,neuron_activation,Impossible_vs_Factual,6529,0.6330844163894653,0.043888289481401443,-0.06225953623652458,,
12,neuron_activation,Impossible_vs_Factual,1948,0.6158827543258667,-0.054832033812999725,-0.1471598744392395,,
12,neuron_activation,Impossible_vs_Factual,6883,0.5910876989364624,0.11823192238807678,0.007150576915591955,,
12,neuron_activation,Impossible_vs_Factual,5835,0.5853316187858582,0.23410572111606598,0.09256665408611298,,
12,neuron_activation,Impossible_vs_Factual,4474,0.5711569786071777,0.10554759949445724,0.0437999852001667,,
12,neuron_activation,Impossible_vs_Factual,8570,0.5556628704071045,0.2288747876882553,0.10074484348297119,,
12,neuron_activation,Impossible_vs_Factual,5165,0.5505305528640747,0.17077375948429108,0.05576341226696968,,
12,neuron_activation,Impossible_vs_Factual,8392,0.5454587340354919,0.09706390649080276,-0.016693681478500366,,
