model,layer,relative_depth,boundary_type,evaluated_on,boundary_norm,boundary_stability,boundary_entropy,boundary_max_prob,fisher_info,hessian_curvature,jac_amplification,grad_blockage,grad_alignment,vocab_alignment,betti_0,betti_1
qwen3-32B,4,0.0625,Hallucination,Hallucination,2.379559309175624,0.8324346458073497,11.9375,7.3015689849853516e-06,4.432042716232632,0.0036865247137808864,1.1435546875,-0.0030793749901931733,-0.0011143361261929385,0.166015625,1,0
qwen3-32B,4,0.0625,Hallucination,Factual,2.379559309175624,0.8324346458073497,11.9375,7.3015689849853516e-06,0.6776919385458324,0.0018342520081202189,1.17919921875,-0.012890278187114745,0.00764356800209498,0.166015625,1,0
qwen3-32B,5,0.078125,Impossible,Impossible,2.409208966088653,0.9082031267253154,11.9375,7.3015689849853516e-06,3.832400833755737,-0.005694083930059299,1.1240234375,-0.00237185772130033,0.0034185457334388047,0.1337890625,1,0
qwen3-32B,5,0.078125,Impossible,Factual,2.409208966088653,0.9082031267253154,11.9375,7.3015689849853516e-06,0.5070984006539334,0.0023960486074672558,1.14404296875,-0.004160192838753574,0.008286668205983005,0.1337890625,1,0
qwen3-32B,5,0.078125,Hallucination,Hallucination,2.823839651430144,0.9013861308895432,11.9375,7.271766662597656e-06,2.25987091415874,0.004971149216596243,1.18701171875,-0.004470599211344961,0.0023501110772485845,0.1552734375,1,0
qwen3-32B,5,0.078125,Hallucination,Factual,2.823839651430144,0.9013861308895432,11.9375,7.271766662597656e-06,0.5608694719437063,0.000527282585802553,1.228515625,-0.012256290574441664,0.004057593047036789,0.1552734375,1,0
qwen3-32B,6,0.09375,Impossible,Impossible,4.132437156919631,0.7021822503521673,11.9375,7.18235969543457e-06,5.34663373681317,-0.0036839583741648564,1.47509765625,-0.001255873437912669,0.0031046906806295738,0.12451171875,1,0
qwen3-32B,6,0.09375,Impossible,Factual,4.132437156919631,0.7021822503521673,11.9375,7.18235969543457e-06,0.6421552890323277,0.002687220383326092,1.51904296875,-0.007012659538304433,0.005041700140282046,0.12451171875,1,0
qwen3-32B,6,0.09375,Hallucination,Hallucination,4.730432128194164,0.7123124359813584,11.9375,7.18235969543457e-06,0.8667981303968705,-0.005831335343511559,1.35888671875,-0.0017134131194325164,0.0013766379852313548,0.1455078125,1,0
qwen3-32B,6,0.09375,Hallucination,Factual,4.730432128194164,0.7123124359813584,11.9375,7.18235969543457e-06,0.5985970315656259,0.0013834183360530153,1.6640625,-0.01010255012079142,0.003706566581968218,0.1455078125,1,0
qwen3-32B,7,0.109375,Impossible,Impossible,4.336410534671434,0.9289582977630984,11.9375,7.241964340209961e-06,4.179279307960565,-0.0021376694160381844,1.1044921875,-0.0005619450676022097,0.0030165401331032626,0.1328125,1,0
qwen3-32B,7,0.109375,Impossible,Factual,4.336410534671434,0.9289582977630984,11.9375,7.241964340209961e-06,0.5004257809474677,0.0023090921488933954,1.1513671875,-0.009424085670616478,0.002773535841697594,0.1328125,1,0
qwen3-32B,7,0.109375,Hallucination,Hallucination,5.0075109781644676,0.9451208481111395,11.9375,7.18235969543457e-06,0.8211901592908037,-0.0008937871299205501,1.22216796875,-0.0011995791574008763,0.0006158293836051598,0.142578125,1,0
qwen3-32B,7,0.109375,Hallucination,Factual,5.0075109781644676,0.9451208481111395,11.9375,7.18235969543457e-06,0.659887036253925,0.0019032525351882635,1.271484375,-0.007764399182633497,0.004113055212656036,0.142578125,1,0
qwen3-32B,8,0.125,Impossible,Impossible,4.9470720664280865,0.9060675960353395,11.9375,7.152557373046875e-06,4.220671701874115,0.0006416701590768904,1.2021484375,-0.0008383684762520716,0.004209392121993005,0.134765625,1,0
qwen3-32B,8,0.125,Impossible,Factual,4.9470720664280865,0.9060675960353395,11.9375,7.152557373046875e-06,0.6478905788641195,-0.00016962411232456572,1.2607421875,-0.00737225342891179,0.0014417441489058547,0.134765625,1,0
