layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
1,neuron_activation,Impossible_vs_Factual,142,0.5471641421318054,-0.008012763224542141,-0.01447271928191185,,
1,neuron_activation,Impossible_vs_Factual,6866,0.542634129524231,-0.0017892642645165324,-0.0033240793272852898,,
1,neuron_activation,Impossible_vs_Factual,8559,0.4790010154247284,-0.01104723196476698,-0.017607176676392555,,
1,neuron_activation,Impossible_vs_Factual,7852,0.46923473477363586,-0.0006467168568633497,-0.0008984679006971419,,
1,neuron_activation,Impossible_vs_Factual,10833,0.45512375235557556,-0.004448347259312868,-0.006597617175430059,,
1,neuron_activation,Impossible_vs_Factual,9627,0.4468080997467041,0.00035867810947820544,0.00016729258641134948,,
1,neuron_activation,Impossible_vs_Factual,1188,0.4465429186820984,-0.003951745573431253,-0.0173416156321764,,
1,neuron_activation,Impossible_vs_Factual,11681,0.4446309208869934,-0.0030096962582319975,-0.004260792396962643,,
1,neuron_activation,Impossible_vs_Factual,10480,0.4440319538116455,-0.0012108604423701763,-0.0015594556462019682,,
1,neuron_activation,Impossible_vs_Factual,1059,0.4430619776248932,-0.0002663034829311073,-0.00045831332681700587,,
1,neuron_activation,Hallucinations_vs_Factual,10725,0.7780641317367554,-0.0005460312822833657,-0.0011350527638569474,,
1,neuron_activation,Hallucinations_vs_Factual,8559,0.6574008464813232,-0.008385325782001019,-0.017607176676392555,,
1,neuron_activation,Hallucinations_vs_Factual,10480,0.6567029356956482,-0.001029077684506774,-0.0015594556462019682,,
1,neuron_activation,Hallucinations_vs_Factual,4905,0.6248990297317505,-0.0004199669056106359,-0.0006075837882235646,,
1,neuron_activation,Hallucinations_vs_Factual,11369,0.613977313041687,-0.0009693867177702487,-0.0015937881544232368,,
1,neuron_activation,Hallucinations_vs_Factual,8925,0.5961132645606995,-0.0024298401549458504,-0.003148025833070278,,
1,neuron_activation,Hallucinations_vs_Factual,11029,0.5637984275817871,-0.0019382666796445847,-0.0029784473590552807,,
1,neuron_activation,Hallucinations_vs_Factual,8669,0.562296986579895,0.020626984536647797,-0.020993389189243317,,
1,neuron_activation,Hallucinations_vs_Factual,8063,0.560819685459137,-0.0014990271301940084,-0.0027351640164852142,,
1,neuron_activation,Hallucinations_vs_Factual,142,0.553647518157959,-0.007969966158270836,-0.01447271928191185,,
2,neuron_activation,Impossible_vs_Factual,11799,0.5628615617752075,0.014245637692511082,0.009067567996680737,,
2,neuron_activation,Impossible_vs_Factual,10699,0.5438119173049927,0.015393187291920185,0.01117395143955946,,
2,neuron_activation,Impossible_vs_Factual,11219,0.5322474241256714,0.0013394714333117008,0.00048558006528764963,,
2,neuron_activation,Impossible_vs_Factual,11906,0.5309075117111206,0.0028978486079722643,0.0020504542626440525,,
2,neuron_activation,Impossible_vs_Factual,10930,0.5212273001670837,0.008565785363316536,0.0031812437810003757,,
2,neuron_activation,Impossible_vs_Factual,8808,0.5103884935379028,0.05007569119334221,0.03696434944868088,,
2,neuron_activation,Impossible_vs_Factual,8426,0.5084059238433838,-0.006151968147605658,-0.008254989981651306,,
2,neuron_activation,Impossible_vs_Factual,11483,0.500067949295044,0.011470397934317589,0.008268676698207855,,
2,neuron_activation,Impossible_vs_Factual,10876,0.4891129434108734,0.0010378106962889433,-0.0005187590140849352,,
2,neuron_activation,Impossible_vs_Factual,11756,0.48438790440559387,-0.0018852889770641923,-0.003254657844081521,,
2,neuron_activation,Hallucinations_vs_Factual,5276,0.6431561708450317,-0.0005605115438811481,-0.0009622601792216301,,
2,neuron_activation,Hallucinations_vs_Factual,12104,0.6158499121665955,-0.0026028233114629984,-0.004406280815601349,,
2,neuron_activation,Hallucinations_vs_Factual,3999,0.5841474533081055,-0.002970596309751272,-0.00433129258453846,,
2,neuron_activation,Hallucinations_vs_Factual,1711,0.5823686718940735,0.03737373277544975,0.017436839640140533,,
2,neuron_activation,Hallucinations_vs_Factual,5540,0.5743290781974792,-0.016558587551116943,-0.021767938509583473,,
2,neuron_activation,Hallucinations_vs_Factual,7153,0.574164092540741,2.2393292965716682e-05,-0.0003831857175100595,,
2,neuron_activation,Hallucinations_vs_Factual,722,0.562755823135376,-0.007552110590040684,-0.02169724740087986,,
2,neuron_activation,Hallucinations_vs_Factual,12079,0.5442501902580261,-0.002095550997182727,-0.0027682343497872353,,
2,neuron_activation,Hallucinations_vs_Factual,6578,0.5330955982208252,0.00020185980247333646,-0.0002329707785975188,,
2,neuron_activation,Hallucinations_vs_Factual,4900,0.5268349051475525,-0.019567865878343582,-0.04341767728328705,,
3,neuron_activation,Impossible_vs_Factual,3954,0.753650963306427,0.14996999502182007,0.0775005891919136,,
